kode,pemda,zoom,lat,lon,2018,2022
963358,Kab. Kayong Utara,MultiPolygon,"-1,246966463","109,6719369",0.32587869663431157,0.32945773654513805
963342,Kab. Empat Lawang,Polygon,"-3,827769073","102,9624012",0.3740983011264999,0.38357739997632545
963333,Kab. Batu Bara,MultiPolygon,"3,265534807","99,50693214",0.4432928590100224,0.47425252278645796
963327,Kota Subulussalam,Polygon,"2,636261663","97,95757834",0.3698475107520522,0.3719470893012153
963311,Kab. Pidie Jaya,Polygon,"5,15830679","96,19351131",0.3819890062736741,0.3832405907216696
963302,Kab. Bandung Barat,Polygon,"-6,888466677","107,4856959",0.5493623429115377,0.5605858511876571
941922,Kab. Toba Samosir,MultiPolygon,"2,41772577","99,17794197",0.35764839557686234,0.3676776061395201
941915,Kab. Mandailing Natal,MultiPolygon,"0,854828523","99,18511438",0.3392632686730582,0.34249499388415455
941901,Kota Tarakan,MultiPolygon,"3,344142904","117,5882347",0.34362241802793553,0.34645292031644614
928282,Kab. Luwu Timur,MultiPolygon,"-2,667818939","121,0157264",0.35408987950797044,0.3765941704644101
